,date,n_notices,smoothed_n_notices,District
10,2012-05-02,1,1.0,Galveston
11,2012-05-03,2,1.5,Galveston
12,2012-05-10,1,1.3333333333333333,Galveston
13,2012-05-24,1,1.25,Galveston
14,2012-06-06,2,1.4,Galveston
15,2012-06-07,1,1.3333333333333333,Galveston
16,2012-06-19,2,1.4285714285714286,Galveston
17,2012-06-26,2,1.5,Galveston
18,2012-07-10,1,1.4444444444444444,Galveston
19,2012-07-12,2,1.5,Galveston
20,2012-07-19,1,1.4545454545454546,Galveston
21,2012-07-30,1,1.4166666666666667,Galveston
22,2012-08-02,1,1.3846153846153846,Galveston
23,2012-08-06,1,1.3571428571428572,Galveston
24,2012-08-08,2,1.4,Galveston
25,2012-08-09,2,1.4375,Galveston
26,2012-08-14,2,1.4705882352941178,Galveston
27,2012-08-21,1,1.4444444444444444,Galveston
28,2012-09-04,1,1.4210526315789473,Galveston
29,2012-09-05,1,1.4,Galveston
30,2012-09-12,2,1.4285714285714286,Galveston
31,2012-09-13,1,1.4090909090909092,Galveston
32,2012-09-17,1,1.391304347826087,Galveston
33,2012-09-25,3,1.4583333333333333,Galveston
34,2012-09-26,2,1.48,Galveston
35,2012-10-01,2,1.5,Galveston
36,2012-10-10,1,1.4814814814814814,Galveston
37,2012-10-12,1,1.4642857142857142,Galveston
38,2012-10-22,1,1.4482758620689655,Galveston
39,2012-10-24,1,1.4333333333333333,Galveston
40,2012-10-25,1,1.4193548387096775,Galveston
41,2012-10-29,1,1.40625,Galveston
42,2012-11-05,2,1.4242424242424243,Galveston
43,2012-11-15,1,1.411764705882353,Galveston
44,2012-11-28,2,1.4285714285714286,Galveston
45,2012-12-04,1,1.4166666666666667,Galveston
46,2012-12-11,2,1.4324324324324325,Galveston
47,2012-12-14,1,1.4210526315789473,Galveston
48,2012-12-19,1,1.4102564102564104,Galveston
49,2013-01-03,2,1.425,Galveston
50,2013-01-09,1,1.4146341463414633,Galveston
51,2013-01-10,1,1.4047619047619047,Galveston
52,2013-01-22,1,1.3953488372093024,Galveston
53,2013-02-04,1,1.3863636363636365,Galveston
54,2013-02-11,1,1.3777777777777778,Galveston
55,2013-02-14,2,1.391304347826087,Galveston
56,2013-02-19,2,1.4042553191489362,Galveston
57,2013-02-21,1,1.3958333333333333,Galveston
58,2013-02-25,1,1.3877551020408163,Galveston
59,2013-02-26,1,1.38,Galveston
60,2013-03-01,1,1.3725490196078431,Galveston
61,2013-03-05,1,1.3653846153846154,Galveston
62,2013-03-06,1,1.3584905660377358,Galveston
63,2013-03-07,1,1.3518518518518519,Galveston
64,2013-03-08,1,1.3454545454545455,Galveston
65,2013-03-11,1,1.3392857142857142,Galveston
66,2013-03-12,1,1.3333333333333333,Galveston
67,2013-03-13,2,1.3448275862068966,Galveston
68,2013-03-19,1,1.3389830508474576,Galveston
69,2013-03-21,2,1.35,Galveston
70,2013-03-22,2,1.3666666666666667,Galveston
71,2013-03-26,2,1.3666666666666667,Galveston
72,2013-03-28,1,1.3666666666666667,Galveston
73,2013-03-29,1,1.3666666666666667,Galveston
74,2013-04-04,2,1.3666666666666667,Galveston
75,2013-04-16,3,1.4,Galveston
76,2013-04-22,1,1.3833333333333333,Galveston
77,2013-04-23,1,1.3666666666666667,Galveston
78,2013-04-25,1,1.3666666666666667,Galveston
79,2013-04-26,1,1.35,Galveston
80,2013-04-29,2,1.3666666666666667,Galveston
81,2013-05-07,2,1.3833333333333333,Galveston
82,2013-05-09,1,1.3833333333333333,Galveston
83,2013-05-13,1,1.3833333333333333,Galveston
84,2013-05-14,1,1.3666666666666667,Galveston
85,2013-05-15,1,1.35,Galveston
86,2013-05-22,2,1.35,Galveston
87,2013-05-23,1,1.35,Galveston
88,2013-05-29,2,1.3666666666666667,Galveston
89,2013-06-03,2,1.3833333333333333,Galveston
90,2013-06-06,3,1.4,Galveston
91,2013-06-11,1,1.4,Galveston
92,2013-06-18,2,1.4166666666666667,Galveston
93,2013-06-25,1,1.3833333333333333,Galveston
94,2013-06-26,1,1.3666666666666667,Galveston
95,2013-07-01,3,1.3833333333333333,Galveston
96,2013-07-09,1,1.3833333333333333,Galveston
97,2013-07-11,1,1.3833333333333333,Galveston
98,2013-07-17,1,1.3833333333333333,Galveston
99,2013-07-18,1,1.3833333333333333,Galveston
100,2013-07-25,2,1.4,Galveston
101,2013-08-05,1,1.4,Galveston
102,2013-08-07,2,1.4,Galveston
103,2013-08-15,3,1.4333333333333333,Galveston
104,2013-08-22,1,1.4166666666666667,Galveston
105,2013-08-26,1,1.4166666666666667,Galveston
106,2013-08-29,2,1.4166666666666667,Galveston
107,2013-09-05,2,1.4333333333333333,Galveston
108,2013-09-10,1,1.4333333333333333,Galveston
109,2013-09-11,1,1.4166666666666667,Galveston
110,2013-09-12,3,1.45,Galveston
111,2013-09-17,3,1.4833333333333334,Galveston
112,2013-09-19,1,1.4833333333333334,Galveston
113,2013-09-24,1,1.4833333333333334,Galveston
114,2013-09-26,1,1.4833333333333334,Galveston
115,2013-10-09,1,1.4666666666666666,Galveston
116,2013-10-21,1,1.45,Galveston
117,2013-10-22,1,1.45,Galveston
118,2013-10-25,2,1.4666666666666666,Galveston
119,2013-10-29,2,1.4833333333333334,Galveston
120,2013-11-01,2,1.5,Galveston
121,2013-11-04,1,1.5,Galveston
122,2013-11-05,1,1.5,Galveston
123,2013-11-07,4,1.55,Galveston
124,2013-11-12,1,1.55,Galveston
125,2013-11-21,1,1.55,Galveston
126,2013-12-02,1,1.55,Galveston
127,2013-12-05,2,1.55,Galveston
128,2013-12-12,2,1.5666666666666667,Galveston
129,2013-12-17,2,1.5666666666666667,Galveston
130,2013-12-19,1,1.55,Galveston
131,2013-12-31,1,1.5333333333333334,Galveston
132,2014-01-10,1,1.5333333333333334,Galveston
133,2014-01-13,1,1.5333333333333334,Galveston
134,2014-01-14,1,1.5166666666666666,Galveston
135,2014-01-16,1,1.4833333333333334,Galveston
136,2014-01-21,1,1.4833333333333334,Galveston
137,2014-01-28,2,1.5,Galveston
138,2014-01-30,1,1.5,Galveston
139,2014-01-31,1,1.5,Galveston
140,2014-02-04,1,1.4833333333333334,Galveston
141,2014-02-11,1,1.4666666666666666,Galveston
142,2014-02-13,2,1.4833333333333334,Galveston
143,2014-02-25,2,1.5,Galveston
144,2014-03-04,2,1.5166666666666666,Galveston
145,2014-03-11,1,1.5166666666666666,Galveston
146,2014-03-18,1,1.5,Galveston
147,2014-03-25,2,1.5166666666666666,Galveston
148,2014-03-26,1,1.5,Galveston
149,2014-04-02,2,1.5,Galveston
150,2014-04-08,1,1.4666666666666666,Galveston
151,2014-04-10,2,1.4833333333333334,Galveston
152,2014-04-15,3,1.5,Galveston
153,2014-04-17,1,1.5,Galveston
154,2014-04-29,2,1.5166666666666666,Galveston
155,2014-05-01,1,1.4833333333333334,Galveston
156,2014-05-08,1,1.4833333333333334,Galveston
157,2014-05-13,3,1.5166666666666666,Galveston
158,2014-05-19,1,1.5166666666666666,Galveston
159,2014-05-22,1,1.5166666666666666,Galveston
160,2014-05-27,1,1.5,Galveston
161,2014-06-05,2,1.5166666666666666,Galveston
162,2014-06-06,2,1.5166666666666666,Galveston
163,2014-06-10,1,1.4833333333333334,Galveston
164,2014-06-12,1,1.4833333333333334,Galveston
165,2014-06-13,2,1.5,Galveston
166,2014-06-16,1,1.4833333333333334,Galveston
167,2014-06-17,1,1.4666666666666666,Galveston
168,2014-06-24,3,1.5,Galveston
169,2014-06-25,2,1.5166666666666666,Galveston
170,2014-07-01,1,1.4833333333333334,Galveston
171,2014-07-08,2,1.4666666666666666,Galveston
172,2014-07-17,1,1.4666666666666666,Galveston
173,2014-07-22,1,1.4666666666666666,Galveston
174,2014-07-24,1,1.4666666666666666,Galveston
175,2014-08-05,1,1.4666666666666666,Galveston
176,2014-08-06,1,1.4666666666666666,Galveston
177,2014-08-07,3,1.5,Galveston
178,2014-08-12,2,1.5,Galveston
179,2014-08-18,1,1.4833333333333334,Galveston
180,2014-08-21,1,1.4666666666666666,Galveston
181,2014-09-09,2,1.4833333333333334,Galveston
182,2014-09-11,3,1.5166666666666666,Galveston
183,2014-09-18,1,1.4666666666666666,Galveston
184,2014-09-23,2,1.4833333333333334,Galveston
185,2014-09-25,2,1.5,Galveston
186,2014-09-30,2,1.5166666666666666,Galveston
187,2014-10-02,1,1.5,Galveston
188,2014-10-07,1,1.4833333333333334,Galveston
189,2014-10-09,2,1.4833333333333334,Galveston
190,2014-10-15,1,1.4833333333333334,Galveston
191,2014-10-21,1,1.4833333333333334,Galveston
192,2014-10-30,1,1.4833333333333334,Galveston
193,2014-11-18,1,1.4833333333333334,Galveston
194,2014-12-04,2,1.5,Galveston
195,2014-12-09,2,1.5166666666666666,Galveston
196,2014-12-11,1,1.5166666666666666,Galveston
197,2014-12-16,2,1.5166666666666666,Galveston
198,2014-12-18,2,1.5333333333333334,Galveston
199,2015-01-06,1,1.5333333333333334,Galveston
200,2015-01-08,1,1.5333333333333334,Galveston
201,2015-01-13,2,1.55,Galveston
202,2015-01-20,1,1.5333333333333334,Galveston
203,2015-01-22,2,1.5333333333333334,Galveston
204,2015-01-27,1,1.5166666666666666,Galveston
205,2015-01-30,1,1.5166666666666666,Galveston
206,2015-02-02,1,1.5166666666666666,Galveston
207,2015-02-03,1,1.5,Galveston
208,2015-02-12,1,1.5,Galveston
209,2015-02-19,2,1.5,Galveston
210,2015-02-24,1,1.5,Galveston
211,2015-02-26,1,1.4833333333333334,Galveston
212,2015-02-27,1,1.45,Galveston
213,2015-03-07,1,1.45,Galveston
214,2015-03-10,2,1.45,Galveston
215,2015-03-12,1,1.45,Galveston
216,2015-03-17,2,1.4666666666666666,Galveston
217,2015-04-09,1,1.4333333333333333,Galveston
218,2015-09-16,1,1.4333333333333333,Galveston
219,2015-09-22,2,1.45,Galveston
220,2015-09-24,2,1.4666666666666666,Galveston
221,2015-10-21,2,1.4666666666666666,Galveston
222,2015-11-03,3,1.4833333333333334,Galveston
223,2016-08-16,1,1.4833333333333334,Galveston
224,2016-08-17,1,1.4833333333333334,Galveston
225,2016-08-25,1,1.4666666666666666,Galveston
226,2016-09-01,3,1.5,Galveston
227,2016-09-06,1,1.5,Galveston
228,2016-09-08,2,1.4833333333333334,Galveston
229,2016-09-09,1,1.4666666666666666,Galveston
230,2016-09-13,2,1.4833333333333334,Galveston
231,2016-09-14,2,1.4833333333333334,Galveston
232,2016-10-05,1,1.4833333333333334,Galveston
233,2016-12-13,1,1.4833333333333334,Galveston
234,2016-12-22,1,1.4833333333333334,Galveston
235,2017-01-05,1,1.4833333333333334,Galveston
236,2017-01-10,2,1.5,Galveston
237,2017-01-12,1,1.4666666666666666,Galveston
238,2017-01-31,1,1.45,Galveston
239,2017-02-13,1,1.45,Galveston
240,2017-02-21,1,1.45,Galveston
241,2017-02-27,1,1.4333333333333333,Galveston
242,2017-03-22,1,1.4,Galveston
243,2017-03-28,3,1.4333333333333333,Galveston
244,2017-03-30,2,1.4333333333333333,Galveston
245,2017-04-05,1,1.4166666666666667,Galveston
246,2017-04-11,2,1.4166666666666667,Galveston
247,2017-04-13,1,1.4166666666666667,Galveston
248,2017-04-20,1,1.4166666666666667,Galveston
249,2017-04-27,2,1.4166666666666667,Galveston
250,2017-05-09,2,1.4333333333333333,Galveston
251,2017-05-11,1,1.4333333333333333,Galveston
252,2017-05-17,1,1.4333333333333333,Galveston
253,2017-05-23,2,1.45,Galveston
254,2017-06-21,3,1.4666666666666666,Galveston
255,2017-06-27,2,1.4666666666666666,Galveston
256,2017-07-17,1,1.4666666666666666,Galveston
257,2017-07-18,1,1.45,Galveston
258,2017-07-25,1,1.4333333333333333,Galveston
259,2017-07-26,1,1.4333333333333333,Galveston
260,2017-08-01,2,1.45,Galveston
261,2017-08-07,1,1.4333333333333333,Galveston
262,2017-08-15,1,1.4333333333333333,Galveston
263,2017-08-22,1,1.4166666666666667,Galveston
264,2017-08-24,1,1.4166666666666667,Galveston
265,2017-08-25,1,1.4166666666666667,Galveston
266,2017-08-31,1,1.4166666666666667,Galveston
267,2017-09-14,1,1.4166666666666667,Galveston
268,2017-09-26,1,1.4166666666666667,Galveston
269,2017-10-05,1,1.4,Galveston
270,2017-10-10,2,1.4166666666666667,Galveston
271,2017-10-12,1,1.4166666666666667,Galveston
272,2017-10-17,5,1.4833333333333334,Galveston
273,2017-10-19,2,1.5,Galveston
274,2017-10-24,5,1.55,Galveston
275,2017-11-07,2,1.5666666666666667,Galveston
276,2017-11-09,2,1.5666666666666667,Galveston
277,2017-11-14,4,1.6166666666666667,Galveston
278,2017-11-16,1,1.6166666666666667,Galveston
279,2017-11-21,1,1.6,Galveston
280,2017-11-28,2,1.6,Galveston
281,2017-11-30,2,1.6,Galveston
282,2017-12-05,5,1.6333333333333333,Galveston
283,2017-12-12,1,1.6333333333333333,Galveston
284,2017-12-14,1,1.6333333333333333,Galveston
285,2017-12-18,1,1.6333333333333333,Galveston
286,2017-12-21,1,1.6,Galveston
287,2017-12-22,1,1.6,Galveston
288,2018-01-11,3,1.6166666666666667,Galveston
289,2018-01-22,1,1.6166666666666667,Galveston
290,2018-01-25,2,1.6166666666666667,Galveston
291,2018-01-30,1,1.6,Galveston
292,2018-02-02,1,1.6,Galveston
293,2018-02-06,3,1.6333333333333333,Galveston
294,2018-02-08,1,1.6333333333333333,Galveston
295,2018-02-13,2,1.65,Galveston
296,2018-02-15,1,1.6333333333333333,Galveston
297,2018-02-27,2,1.65,Galveston
298,2018-03-01,1,1.65,Galveston
299,2018-03-06,1,1.65,Galveston
300,2018-03-08,1,1.65,Galveston
301,2018-03-13,1,1.65,Galveston
302,2018-03-15,1,1.65,Galveston
303,2018-03-27,1,1.6166666666666667,Galveston
304,2018-03-29,2,1.6166666666666667,Galveston
305,2018-04-03,1,1.6166666666666667,Galveston
306,2018-04-12,2,1.6166666666666667,Galveston
307,2018-04-17,3,1.65,Galveston
308,2018-04-19,2,1.6666666666666667,Galveston
309,2018-04-24,2,1.6666666666666667,Galveston
310,2018-05-01,1,1.65,Galveston
311,2018-05-03,1,1.65,Galveston
312,2018-05-15,1,1.65,Galveston
313,2018-05-17,2,1.65,Galveston
314,2018-06-05,1,1.6166666666666667,Galveston
315,2018-06-07,1,1.6,Galveston
316,2018-06-12,1,1.6,Galveston
317,2018-06-14,2,1.6166666666666667,Galveston
318,2018-06-19,1,1.6166666666666667,Galveston
319,2018-06-21,1,1.6166666666666667,Galveston
320,2018-06-28,1,1.6,Galveston
321,2018-07-03,1,1.6,Galveston
322,2018-07-05,2,1.6166666666666667,Galveston
323,2018-07-10,1,1.6166666666666667,Galveston
324,2018-07-12,2,1.6333333333333333,Galveston
325,2018-07-19,1,1.6333333333333333,Galveston
326,2018-07-30,1,1.6333333333333333,Galveston
327,2018-08-09,1,1.6333333333333333,Galveston
328,2018-08-16,1,1.6333333333333333,Galveston
329,2018-08-21,3,1.6666666666666667,Galveston
330,2018-08-28,1,1.65,Galveston
331,2018-08-30,1,1.65,Galveston
332,2018-09-06,1,1.5833333333333333,Galveston
333,2018-09-13,1,1.5666666666666667,Galveston
334,2018-09-20,1,1.5,Galveston
335,2018-09-25,1,1.4833333333333334,Galveston
336,2018-10-02,2,1.4833333333333334,Galveston
337,2018-10-04,2,1.45,Galveston
338,2018-10-11,1,1.45,Galveston
339,2018-10-18,2,1.4666666666666666,Galveston
340,2018-10-19,1,1.45,Galveston
341,2018-10-23,2,1.45,Galveston
342,2018-10-25,1,1.3833333333333333,Galveston
343,2018-11-01,1,1.3833333333333333,Galveston
344,2018-11-02,2,1.4,Galveston
345,2018-11-06,4,1.45,Galveston
346,2018-11-08,1,1.45,Galveston
347,2018-11-15,2,1.4666666666666666,Galveston
348,2018-11-20,3,1.4666666666666666,Galveston
349,2018-12-04,3,1.5,Galveston
350,2018-12-06,1,1.4833333333333334,Galveston
351,2018-12-11,2,1.5,Galveston
352,2018-12-27,4,1.55,Galveston
353,2018-12-28,4,1.5666666666666667,Galveston
354,2019-01-02,1,1.5666666666666667,Galveston
355,2019-01-14,2,1.5666666666666667,Galveston
356,2019-01-15,1,1.5666666666666667,Galveston
357,2019-01-17,1,1.55,Galveston
358,2019-01-22,1,1.55,Galveston
359,2019-01-24,3,1.5833333333333333,Galveston
360,2019-01-29,2,1.6,Galveston
361,2019-01-30,1,1.6,Galveston
362,2019-01-31,4,1.65,Galveston
363,2019-02-05,3,1.6833333333333333,Galveston
364,2019-02-12,2,1.6833333333333333,Galveston
365,2019-02-13,1,1.6833333333333333,Galveston
366,2019-02-14,1,1.6666666666666667,Galveston
367,2019-02-21,1,1.6333333333333333,Galveston
368,2019-02-26,2,1.6333333333333333,Galveston
369,2019-02-28,1,1.6166666666666667,Galveston
370,2019-03-05,1,1.6166666666666667,Galveston
371,2019-03-12,1,1.6166666666666667,Galveston
372,2019-03-19,2,1.6333333333333333,Galveston
373,2019-03-21,2,1.6333333333333333,Galveston
374,2019-03-26,1,1.6333333333333333,Galveston
375,2019-03-28,4,1.6833333333333333,Galveston
376,2019-04-02,1,1.6833333333333333,Galveston
377,2019-04-04,3,1.7,Galveston
378,2019-04-09,3,1.7333333333333334,Galveston
379,2019-04-18,2,1.75,Galveston
380,2019-04-22,1,1.75,Galveston
381,2019-04-25,1,1.75,Galveston
382,2019-04-30,4,1.7833333333333334,Galveston
383,2019-05-02,1,1.7833333333333334,Galveston
384,2019-05-09,1,1.7666666666666666,Galveston
385,2019-05-14,1,1.7666666666666666,Galveston
386,2019-05-15,1,1.7666666666666666,Galveston
387,2019-05-16,2,1.7833333333333334,Galveston
388,2019-05-21,1,1.7833333333333334,Galveston
389,2019-05-23,1,1.75,Galveston
390,2019-05-28,1,1.75,Galveston
391,2019-06-04,1,1.75,Galveston
392,2019-06-06,2,1.7666666666666666,Galveston
393,2019-06-18,1,1.7666666666666666,Galveston
394,2019-06-20,1,1.7666666666666666,Galveston
395,2019-06-25,1,1.7666666666666666,Galveston
396,2019-06-27,1,1.75,Galveston
397,2019-07-02,3,1.7666666666666666,Galveston
398,2019-07-03,2,1.7833333333333334,Galveston
399,2019-07-09,1,1.7666666666666666,Galveston
400,2019-07-11,2,1.7833333333333334,Galveston
401,2019-07-16,1,1.7666666666666666,Galveston
402,2019-07-18,2,1.7833333333333334,Galveston
403,2019-07-23,1,1.7833333333333334,Galveston
404,2019-07-25,1,1.7666666666666666,Galveston
405,2019-07-30,2,1.7333333333333334,Galveston
406,2019-08-01,1,1.7333333333333334,Galveston
407,2019-08-06,3,1.75,Galveston
408,2019-08-08,1,1.7166666666666666,Galveston
409,2019-08-13,3,1.7166666666666666,Galveston
410,2019-08-20,3,1.75,Galveston
411,2019-08-21,1,1.7333333333333334,Galveston
412,2019-08-27,1,1.6833333333333333,Galveston
413,2019-09-05,2,1.65,Galveston
414,2019-09-10,1,1.65,Galveston
415,2019-09-11,1,1.6333333333333333,Galveston
416,2019-09-12,1,1.6333333333333333,Galveston
417,2019-09-17,1,1.6333333333333333,Galveston
418,2019-09-19,1,1.6333333333333333,Galveston
419,2019-09-26,1,1.6,Galveston
420,2019-10-01,1,1.5833333333333333,Galveston
421,2019-10-03,1,1.5833333333333333,Galveston
422,2019-10-17,1,1.5333333333333334,Galveston
423,2019-10-22,1,1.5,Galveston
424,2019-10-24,1,1.4833333333333334,Galveston
425,2019-10-29,1,1.4833333333333334,Galveston
426,2019-10-31,1,1.4833333333333334,Galveston
427,2019-11-05,3,1.5166666666666666,Galveston
428,2019-11-14,2,1.5166666666666666,Galveston
429,2019-11-19,5,1.5833333333333333,Galveston
430,2019-11-21,2,1.6,Galveston
431,2019-12-03,1,1.6,Galveston
432,2019-12-04,1,1.5833333333333333,Galveston
433,2019-12-12,1,1.5666666666666667,Galveston
434,2019-12-17,1,1.5666666666666667,Galveston
435,2020-01-14,3,1.55,Galveston
436,2020-01-16,2,1.5666666666666667,Galveston
437,2020-01-28,1,1.5333333333333334,Galveston
438,2020-01-30,1,1.5,Galveston
439,2020-02-04,3,1.5166666666666666,Galveston
440,2020-02-06,2,1.5333333333333334,Galveston
441,2020-02-11,1,1.5333333333333334,Galveston
442,2020-02-13,1,1.4833333333333334,Galveston
443,2020-02-25,1,1.4833333333333334,Galveston
444,2020-02-27,1,1.4833333333333334,Galveston
445,2020-03-03,1,1.4833333333333334,Galveston
446,2020-03-05,1,1.4833333333333334,Galveston
447,2020-03-10,2,1.4833333333333334,Galveston
448,2020-03-17,1,1.4833333333333334,Galveston
449,2020-03-24,2,1.5,Galveston
450,2020-03-26,1,1.5,Galveston
451,2020-03-31,4,1.55,Galveston
452,2020-04-09,2,1.55,Galveston
453,2020-04-14,2,1.5666666666666667,Galveston
454,2020-04-16,3,1.6,Galveston
455,2020-04-21,1,1.6,Galveston
456,2020-05-12,3,1.6333333333333333,Galveston
457,2020-05-14,1,1.6,Galveston
458,2020-05-21,1,1.5833333333333333,Galveston
459,2020-05-27,2,1.6,Galveston
460,2020-05-28,2,1.6,Galveston
461,2020-06-02,4,1.65,Galveston
462,2020-06-04,1,1.6333333333333333,Galveston
463,2020-06-09,2,1.65,Galveston
464,2020-06-16,2,1.6666666666666667,Galveston
465,2020-06-23,1,1.65,Galveston
466,2020-06-29,1,1.65,Galveston
467,2020-06-30,1,1.6166666666666667,Galveston
468,2020-07-06,1,1.6166666666666667,Galveston
469,2020-07-07,2,1.6,Galveston
470,2020-07-14,1,1.5666666666666667,Galveston
471,2020-07-21,1,1.5666666666666667,Galveston
472,2020-07-27,1,1.5666666666666667,Galveston
473,2020-07-28,1,1.55,Galveston
474,2020-07-30,5,1.6166666666666667,Galveston
475,2020-08-20,3,1.65,Galveston
476,2020-08-25,1,1.65,Galveston
477,2020-08-27,3,1.6833333333333333,Galveston
478,2020-09-15,7,1.7833333333333334,Galveston
479,2020-10-01,1,1.7833333333333334,Galveston
480,2020-10-06,3,1.8166666666666667,Galveston
481,2020-10-08,1,1.8166666666666667,Galveston
482,2020-10-20,1,1.8166666666666667,Galveston
483,2020-10-27,2,1.8333333333333333,Galveston
484,2020-10-29,1,1.8333333333333333,Galveston
485,2020-11-03,2,1.85,Galveston
486,2020-11-05,1,1.85,Galveston
487,2020-11-09,1,1.8166666666666667,Galveston
488,2020-11-10,2,1.8166666666666667,Galveston
489,2020-11-17,1,1.75,Galveston
490,2020-12-01,2,1.75,Galveston
491,2020-12-03,1,1.75,Galveston
492,2020-12-10,1,1.75,Galveston
493,2020-12-15,3,1.7833333333333334,Galveston
494,2020-12-17,1,1.7833333333333334,Galveston
495,2020-12-23,1,1.75,Galveston
496,2021-01-06,1,1.7333333333333334,Galveston
497,2021-01-13,2,1.75,Galveston
498,2021-01-19,1,1.75,Galveston
499,2021-02-02,1,1.7166666666666666,Galveston
500,2021-02-04,2,1.7166666666666666,Galveston
501,2021-02-09,1,1.7166666666666666,Galveston
502,2021-02-16,2,1.7333333333333334,Galveston
503,2021-03-04,4,1.7833333333333334,Galveston
504,2021-03-08,1,1.7833333333333334,Galveston
505,2021-03-09,1,1.7833333333333334,Galveston
506,2021-03-18,1,1.7833333333333334,Galveston
507,2021-03-23,2,1.7833333333333334,Galveston
508,2021-04-01,1,1.7833333333333334,Galveston
509,2021-04-06,1,1.7666666666666666,Galveston
510,2021-04-13,2,1.7833333333333334,Galveston
511,2021-04-15,1,1.7333333333333334,Galveston
512,2021-04-20,1,1.7166666666666666,Galveston
513,2021-04-29,1,1.7,Galveston
514,2021-05-04,1,1.6666666666666667,Galveston
515,2021-05-18,2,1.6833333333333333,Galveston
516,2021-05-25,4,1.7,Galveston
517,2021-06-08,1,1.7,Galveston
518,2021-06-15,1,1.7,Galveston
519,2021-06-17,1,1.6833333333333333,Galveston
520,2021-07-22,1,1.6666666666666667,Galveston
521,2021-08-03,1,1.6166666666666667,Galveston
522,2021-08-05,1,1.6166666666666667,Galveston
523,2021-08-24,1,1.6,Galveston
524,2021-08-26,1,1.5833333333333333,Galveston
525,2021-08-31,3,1.6166666666666667,Galveston
526,2021-09-02,1,1.6166666666666667,Galveston
527,2021-09-08,1,1.6166666666666667,Galveston
528,2021-09-23,2,1.6333333333333333,Galveston
529,2021-09-28,2,1.6333333333333333,Galveston
530,2021-10-07,1,1.6333333333333333,Galveston
531,2021-10-14,2,1.65,Galveston
532,2021-10-19,1,1.65,Galveston
533,2021-10-28,1,1.65,Galveston
534,2021-11-09,1,1.5833333333333333,Galveston
535,2021-11-16,1,1.55,Galveston
536,2021-11-18,2,1.5666666666666667,Galveston
537,2021-11-23,2,1.55,Galveston
538,2021-12-02,1,1.45,Galveston
539,2021-12-07,1,1.45,Galveston
540,2022-01-04,1,1.4166666666666667,Galveston
541,2022-01-06,1,1.4166666666666667,Galveston
542,2022-01-11,2,1.4333333333333333,Galveston
543,2022-01-20,2,1.4333333333333333,Galveston
544,2022-01-25,1,1.4333333333333333,Galveston
545,2022-01-31,1,1.4166666666666667,Galveston
546,2022-02-03,1,1.4166666666666667,Galveston
547,2022-02-08,1,1.4166666666666667,Galveston
548,2022-02-15,1,1.4,Galveston
549,2022-02-17,1,1.4,Galveston
550,2022-03-01,1,1.3833333333333333,Galveston
551,2022-03-03,1,1.3833333333333333,Galveston
552,2022-03-15,1,1.3833333333333333,Galveston
553,2022-03-17,2,1.3666666666666667,Galveston
554,2022-03-22,2,1.3833333333333333,Galveston
555,2022-03-31,1,1.3833333333333333,Galveston
556,2022-04-05,1,1.3833333333333333,Galveston
557,2022-04-08,1,1.3666666666666667,Galveston
558,2022-04-12,1,1.3666666666666667,Galveston
559,2022-04-14,1,1.3666666666666667,Galveston
560,2022-04-19,1,1.35,Galveston
561,2022-05-03,1,1.35,Galveston
562,2022-05-05,1,1.3333333333333333,Galveston
563,2022-05-10,1,1.2833333333333334,Galveston
564,2022-05-18,2,1.3,Galveston
565,2022-05-19,1,1.3,Galveston
566,2022-05-24,1,1.3,Galveston
567,2022-06-07,2,1.3,Galveston
568,2022-06-09,1,1.3,Galveston
569,2022-06-14,1,1.3,Galveston
570,2022-06-21,1,1.2833333333333334,Galveston
571,2022-06-28,1,1.2833333333333334,Galveston
572,2022-07-07,2,1.3,Galveston
573,2022-07-14,2,1.3166666666666667,Galveston
574,2022-07-18,1,1.3166666666666667,Galveston
575,2022-07-20,1,1.3,Galveston
576,2022-07-28,1,1.25,Galveston
577,2022-08-16,1,1.25,Galveston
578,2022-08-25,2,1.2666666666666666,Galveston
579,2022-08-30,1,1.2666666666666666,Galveston
580,2022-08-31,1,1.2666666666666666,Galveston
581,2022-09-02,1,1.2666666666666666,Galveston
582,2022-09-15,1,1.2666666666666666,Galveston
583,2022-09-28,1,1.2666666666666666,Galveston
584,2022-10-04,2,1.2833333333333334,Galveston
585,2022-10-20,2,1.2666666666666666,Galveston
586,2022-11-10,1,1.2666666666666666,Galveston
587,2022-11-21,1,1.2666666666666666,Galveston
588,2023-01-18,1,1.25,Galveston
589,2023-01-24,1,1.2333333333333334,Galveston
590,2023-01-26,1,1.2333333333333334,Galveston
591,2023-01-31,3,1.25,Galveston
592,2023-02-01,1,1.25,Galveston
593,2023-02-07,2,1.2666666666666666,Galveston
594,2023-02-08,1,1.2666666666666666,Galveston
595,2023-02-09,1,1.2666666666666666,Galveston
596,2023-02-16,1,1.25,Galveston
597,2023-02-23,1,1.2333333333333334,Galveston
598,2023-03-21,3,1.2666666666666666,Galveston
599,2023-03-30,1,1.2666666666666666,Galveston
600,2023-04-06,1,1.2666666666666666,Galveston
601,2023-04-12,1,1.2666666666666666,Galveston
602,2023-04-13,1,1.25,Galveston
603,2023-04-25,2,1.25,Galveston
604,2023-04-27,1,1.25,Galveston
605,2023-05-02,1,1.25,Galveston
606,2023-05-04,1,1.25,Galveston
607,2023-05-11,2,1.2666666666666666,Galveston
